site_no,year,material_id,specimen_status,city,state,internal_drainage,resistivity,pH,mean_temp,annual_precipitation,moisture,areation,approximate_days,weight_loss_g,corrosion_rate,C_clr,Si_clr,Mn_clr,S_clr,P_clr,Cr_clr,Ni_clr,Cu_clr,Mo_clr,C,Si,Mn,S,P,Cr,Ni,Cu,Mo,Fe,log_days,moisture_res_index,log_resistivity,log_corrosion_rate,texture_Clay,texture_Clay Loam,texture_Loam,texture_Loamy Sand,texture_Marsh,texture_Muck,texture_Peat,texture_Sand,texture_Sandy Clay Loam,texture_Sandy Loam,texture_Silt Loam,texture_Silty Clay,texture_Silty Clay Loam,iron_type_Wrought,climate_zone_Temperate,internal_drainage_code,areation_code
63,1937,15,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,1461,1891.94,1.295,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,7.286876412,0.555952381,4.442651256,0.258510695,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63,1937,15,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,3250.72,2715.85,0.8355,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.086631789,0.555952381,4.442651256,-0.179724931,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63,1937,15,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,4090.8,5157.06,1.2606,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.316495829,0.555952381,4.442651256,0.231587798,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
63,1937,15,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,4602.15,5035,1.0941,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.434278865,0.555952381,4.442651256,0.089932108,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
64,1932,7,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,693.98,3478.73,5.0127,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,6.542443142,0.662903226,4.143134726,1.611974692,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
64,1932,7,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,1899.3,6743.85,3.5507,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,7.549240676,0.662903226,4.143134726,1.267144767,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
64,1932,7,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,2666.32,10497.22,3.937,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,7.888454524,0.662903226,4.143134726,1.370419012,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
64,1932,7,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,3360.3,4882.43,1.453,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,8.119785535,0.662903226,4.143134726,0.373630385,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
64,1932,7,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,5186.55,11687.31,2.2534,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,8.553824015,0.662903226,4.143134726,0.812440187,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
64,1937,15,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,767.02,2166.58,2.8247,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,6.642512877,0.662903226,4.143134726,1.038402164,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
64,1937,15,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,1461,2258.12,1.5456,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,7.286876412,0.662903226,4.143134726,0.435412184,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
64,1937,15,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,3287.25,2288.64,0.6962,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.097806628,0.662903226,4.143134726,-0.362118304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
64,1937,15,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,4090.8,5797.88,1.4173,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.316495829,0.662903226,4.143134726,0.348753653,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
64,1937,15,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,4675.2,5675.82,1.214,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.450027222,0.662903226,4.143134726,0.193920693,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
65,1932,7,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,693.98,2441.21,3.5177,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,6.542443142,0.178378378,5.003946306,1.257807367,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
65,1932,7,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,1935.83,2258.12,1.1665,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,7.568291454,0.178378378,5.003946306,0.154007812,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
65,1932,7,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,2666.32,2746.37,1.03,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,7.888454524,0.178378378,5.003946306,0.029558802,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
65,1932,7,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,3360.3,4150.06,1.235,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,8.119785535,0.178378378,5.003946306,0.21107097,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
65,1932,7,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,5186.55,3173.58,0.6119,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,8.553824015,0.178378378,5.003946306,-0.491186409,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
65,1937,15,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,767.02,1403.7,1.8301,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,6.642512877,0.178378378,5.003946306,0.60437061,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
65,1937,15,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,1461,1617.3,1.107,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,7.286876412,0.178378378,5.003946306,0.101653654,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
65,1937,15,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,3287.25,2197.09,0.6684,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.097806628,0.178378378,5.003946306,-0.402868482,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
65,1937,15,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,4090.8,1861.43,0.455,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.316495829,0.178378378,5.003946306,-0.78745786,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
65,1937,15,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,4638.68,2502.24,0.5394,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.442185122,0.178378378,5.003946306,-0.617297868,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3
66,1932,7,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,693.98,2624.3,3.7815,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,6.542443142,0.07112069,5.451038454,1.330120756,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
66,1932,7,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,1935.83,3112.55,1.6079,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,7.568291454,0.07112069,5.451038454,0.47492898,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
66,1932,7,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,2702.85,3539.76,1.3096,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,7.902062051,0.07112069,5.451038454,0.269721747,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
66,1932,7,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,3360.3,1769.88,0.5267,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,8.119785535,0.07112069,5.451038454,-0.641124152,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
66,1932,7,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,5186.55,6194.58,1.1944,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,8.553824015,0.07112069,5.451038454,0.177643967,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
66,1937,15,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,767.02,2532.76,3.3021,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,6.642512877,0.07112069,5.451038454,1.19455863,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
66,1937,15,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,1461,5126.55,3.5089,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,7.286876412,0.07112069,5.451038454,1.255302598,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
66,1937,15,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,3287.25,1403.7,0.427,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.097806628,0.07112069,5.451038454,-0.850971266,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
66,1937,15,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,4090.8,5401.19,1.3203,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.316495829,0.07112069,5.451038454,0.277858984,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
66,1937,15,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,4638.68,6072.52,1.3091,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.442185122,0.07112069,5.451038454,0.269339878,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2
67,1932,7,intact,Milwaukee,WI,VP,455,7.6,46.1,30.1,11.1,Very Poor,730.5,2624.3,3.5925,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,6.593729231,0.024395604,6.12249281,1.278848339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67,1932,7,intact,Milwaukee,WI,VP,455,7.6,46.1,30.1,11.1,Very Poor,1935.83,9703.82,5.0127,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,7.568291454,0.024395604,6.12249281,1.611974692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67,1932,7,intact,Milwaukee,WI,VP,455,7.6,46.1,30.1,11.1,Very Poor,2666.32,9063.01,3.3991,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,7.888454524,0.024395604,6.12249281,1.223510691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67,1932,7,intact,Milwaukee,WI,VP,455,7.6,46.1,30.1,11.1,Very Poor,3360.3,4638.31,1.3803,6.312757016,8.14533831,6.907464033,6.430540029,8.615341927,-9.102860329,-9.102860329,-9.102860329,-9.102860329,0.016,0.1,0.029,0.018,0.16,0,0,0,0,99.677,8.119785535,0.024395604,6.12249281,0.322300867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67,1937,15,intact,Milwaukee,WI,VP,455,7.6,46.1,30.1,11.1,Very Poor,767.02,3661.82,4.7741,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,6.642512877,0.024395604,6.12249281,1.563205474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67,1937,15,intact,Milwaukee,WI,VP,455,7.6,46.1,30.1,11.1,Very Poor,1461,10466.7,7.1641,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,7.286876412,0.024395604,6.12249281,1.969082443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
67,1937,15,intact,Milwaukee,WI,VP,455,7.6,46.1,30.1,11.1,Very Poor,4054.28,11534.73,2.8451,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.307528392,0.024395604,6.12249281,1.045598216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
70,1937,15,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,767.02,1525.76,1.9892,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,6.642512877,0.088848921,5.631211782,0.687732548,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
70,1937,15,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,1461,3234.61,2.214,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,7.286876412,0.088848921,5.631211782,0.794800834,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
70,1937,15,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,3287.25,5462.22,1.6616,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.097806628,0.088848921,5.631211782,0.507780994,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
70,1937,15,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,4090.8,7323.64,1.7903,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.316495829,0.088848921,5.631211782,0.582383204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
70,1937,15,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,4675.2,7842.4,1.6774,2.326135798,-0.47722354,2.196924076,1.662841644,0.621388009,2.721448513,2.35598876,2.780871931,-14.18837519,0.033,0.002,0.029,0.017,0.006,0.049,0.034,0.052,0,99.778,8.450027222,0.088848921,5.631211782,0.517244976,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
51,1932,8,intact,Spindletop,TX,P,190,6.2,69,49,47.4,Very Poor,730.5,2502.24,3.4254,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,6.593729231,0.249473684,5.252273428,1.231218253,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
51,1932,8,intact,Spindletop,TX,P,190,6.2,69,49,47.4,Very Poor,1972.35,4150.06,2.1041,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,7.586981004,0.249473684,5.252273428,0.743887822,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
51,1932,8,intact,Spindletop,TX,P,190,6.2,69,49,47.4,Very Poor,2739.38,4668.82,1.7043,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,7.915486896,0.249473684,5.252273428,0.533154469,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
51,1932,8,intact,Spindletop,TX,P,190,6.2,69,49,47.4,Very Poor,5223.07,8147.55,1.5599,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,8.560840631,0.249473684,5.252273428,0.444621717,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
53,1932,8,intact,Atlanta,GA,G,17790,4.8,61.2,48.3,33.7,Good,730.5,1037.52,1.4203,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,6.593729231,0.001894323,9.78644799,0.350868117,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3
53,1932,8,intact,Atlanta,GA,G,17790,4.8,61.2,48.3,33.7,Good,2008.88,915.46,0.4557,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,7.605332632,0.001894323,9.78644799,-0.785920581,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3
53,1932,8,intact,Atlanta,GA,G,17790,4.8,61.2,48.3,33.7,Good,2775.9,1037.52,0.3738,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,7.928730298,0.001894323,9.78644799,-0.984034384,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3
53,1932,8,intact,Atlanta,GA,G,17790,4.8,61.2,48.3,33.7,Good,3469.88,1129.06,0.3254,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,8.15187529,0.001894323,9.78644799,-1.122700084,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3
53,1932,8,intact,Atlanta,GA,G,17790,4.8,61.2,48.3,33.7,Good,5223.07,1464.73,0.2804,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,8.560840631,0.001894323,9.78644799,-1.271538124,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3
55,1932,8,intact,Loch Raven,MD,G,5210,5.8,55.4,42.6,32,Good,693.98,884.94,1.2752,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,6.542443142,0.006142035,8.558527055,0.243103029,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
55,1932,8,intact,Loch Raven,MD,G,5210,5.8,55.4,42.6,32,Good,1899.3,732.36,0.3856,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,7.549240676,0.006142035,8.558527055,-0.952954716,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
55,1932,8,intact,Loch Raven,MD,G,5210,5.8,55.4,42.6,32,Good,2593.28,1037.52,0.4001,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,7.860678763,0.006142035,8.558527055,-0.916040763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
55,1932,8,intact,Loch Raven,MD,G,5210,5.8,55.4,42.6,32,Good,3323.78,1159.58,0.3489,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,8.108857968,0.006142035,8.558527055,-1.052969931,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
55,1932,8,intact,Loch Raven,MD,G,5210,5.8,55.4,42.6,32,Good,5186.55,1129.06,0.2177,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,8.553824015,0.006142035,8.558527055,-1.524637311,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3
56,1932,8,intact,El Vista,TX,VP,406,7.1,69,49,28.7,Very Poor,730.5,1342.67,1.838,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,6.593729231,0.070689655,6.008813185,0.608678024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,1932,8,intact,El Vista,TX,VP,406,7.1,69,49,28.7,Very Poor,1972.35,2319.15,1.1758,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,7.586981004,0.070689655,6.008813185,0.161948767,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,1932,8,intact,El Vista,TX,VP,406,7.1,69,49,28.7,Very Poor,2739.38,4485.73,1.6375,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,7.915486896,0.070689655,6.008813185,0.493170689,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,1932,8,intact,El Vista,TX,VP,406,7.1,69,49,28.7,Very Poor,3433.35,5950.46,1.7331,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,8.14129174,0.070689655,6.008813185,0.549911712,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,1932,8,intact,El Vista,TX,VP,406,7.1,69,49,28.7,Very Poor,5259.6,8086.52,1.5375,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,8.567810257,0.070689655,6.008813185,0.430157721,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,1932,8,intact,New Orleans,LA,VP,712,4.8,69.3,57.4,57.8,Poor,730.5,976.49,1.3367,6.371704803,8.36680504,7.25206342,6.428863207,8.201930402,-9.155341718,-9.155341718,-9.155341718,-9.155341718,0.017,0.125,0.041,0.018,0.106,0,0,0,0,99.693,6.593729231,0.081179775,6.56948142,0.29020389,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
